variant,split,seed,episodes,success_rate,tail_risk,calibration_error
scalar_uncertainty_planner,nominal,1,600,0.6583,0.3417,0.0135
scalar_uncertainty_planner,nominal,2,600,0.6583,0.3417,0.0224
scalar_uncertainty_planner,nominal,3,600,0.6633,0.3367,0.0144
scalar_uncertainty_planner,nominal,4,600,0.6600,0.3400,0.0265
scalar_uncertainty_planner,nominal,5,600,0.6500,0.3500,0.0181
scalar_uncertainty_planner,nominal,6,600,0.6617,0.3383,0.0198
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5617,0.4383,0.0109
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5167,0.4833,0.0337
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5667,0.4333,0.0075
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5400,0.4600,0.0163
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5650,0.4350,0.0000
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5433,0.4567,0.0032
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5450,0.4550,0.0150
scalar_uncertainty_planner,embodiment_shift,0,600,0.5683,0.4317,0.0044
scalar_uncertainty_planner,embodiment_shift,1,600,0.5833,0.4167,0.0110
scalar_uncertainty_planner,embodiment_shift,2,600,0.5717,0.4283,0.0095
scalar_uncertainty_planner,embodiment_shift,3,600,0.5750,0.4250,0.0033
scalar_uncertainty_planner,embodiment_shift,4,600,0.6233,0.3767,0.0363
scalar_uncertainty_planner,embodiment_shift,5,600,0.5600,0.4400,0.0086
scalar_uncertainty_planner,embodiment_shift,6,600,0.5733,0.4267,0.0087
scalar_uncertainty_planner,combined_stress,0,600,0.4783,0.5217,0.0149
scalar_uncertainty_planner,combined_stress,1,600,0.5067,0.4933,0.0138
scalar_uncertainty_planner,combined_stress,2,600,0.5100,0.4900,0.0083
scalar_uncertainty_planner,combined_stress,3,600,0.4800,0.5200,0.0188
scalar_uncertainty_planner,combined_stress,4,600,0.5250,0.4750,0.0175
scalar_uncertainty_planner,combined_stress,5,600,0.5050,0.4950,0.0159
scalar_uncertainty_planner,combined_stress,6,600,0.4967,0.5033,0.0058
ensemble_disagreement_planner,nominal,0,600,0.7383,0.2617,0.0287
ensemble_disagreement_planner,nominal,1,600,0.7100,0.2900,0.0095
ensemble_disagreement_planner,nominal,2,600,0.7167,0.2833,0.0251
ensemble_disagreement_planner,nominal,3,600,0.7100,0.2900,0.0026
ensemble_disagreement_planner,nominal,4,600,0.7067,0.2933,0.0108
ensemble_disagreement_planner,nominal,5,600,0.6883,0.3117,0.0007
ensemble_disagreement_planner,nominal,6,600,0.7317,0.2683,0.0281
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5933,0.4067,0.0095
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.5650,0.4350,0.0287
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.5733,0.4267,0.0114
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.6283,0.3717,0.0277
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.5800,0.4200,0.0091
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.5700,0.4300,0.0123
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.6017,0.3983,0.0049
ensemble_disagreement_planner,embodiment_shift,0,600,0.6233,0.3767,0.0011
ensemble_disagreement_planner,embodiment_shift,1,600,0.6050,0.3950,0.0081
ensemble_disagreement_planner,embodiment_shift,2,600,0.5833,0.4167,0.0208
ensemble_disagreement_planner,embodiment_shift,3,600,0.6333,0.3667,0.0133
ensemble_disagreement_planner,embodiment_shift,4,600,0.6133,0.3867,0.0049
ensemble_disagreement_planner,embodiment_shift,5,600,0.5983,0.4017,0.0033
ensemble_disagreement_planner,embodiment_shift,6,600,0.6033,0.3967,0.0128
ensemble_disagreement_planner,combined_stress,0,600,0.5500,0.4500,0.0024
ensemble_disagreement_planner,combined_stress,1,600,0.5483,0.4517,0.0051
ensemble_disagreement_planner,combined_stress,2,600,0.5350,0.4650,0.0008
ensemble_disagreement_planner,combined_stress,3,600,0.5567,0.4433,0.0066
ensemble_disagreement_planner,combined_stress,4,600,0.5183,0.4817,0.0202
ensemble_disagreement_planner,combined_stress,5,600,0.5267,0.4733,0.0051
ensemble_disagreement_planner,combined_stress,6,600,0.5583,0.4417,0.0121
conformal_risk_filter,nominal,0,600,0.7000,0.3000,0.0005
conformal_risk_filter,nominal,1,600,0.7350,0.2650,0.0308
conformal_risk_filter,nominal,2,600,0.7183,0.2817,0.0024
conformal_risk_filter,nominal,3,600,0.7433,0.2567,0.0396
conformal_risk_filter,nominal,4,600,0.6933,0.3067,0.0221
conformal_risk_filter,nominal,5,600,0.7183,0.2817,0.0060
conformal_risk_filter,nominal,6,600,0.7367,0.2633,0.0385
conformal_risk_filter,hidden_mode_shift,0,600,0.5933,0.4067,0.0077
conformal_risk_filter,hidden_mode_shift,1,600,0.6000,0.4000,0.0048
conformal_risk_filter,hidden_mode_shift,2,600,0.6133,0.3867,0.0031
conformal_risk_filter,hidden_mode_shift,3,600,0.6100,0.3900,0.0057
conformal_risk_filter,hidden_mode_shift,4,600,0.6650,0.3350,0.0490
conformal_risk_filter,hidden_mode_shift,5,600,0.5883,0.4117,0.0245
conformal_risk_filter,hidden_mode_shift,6,600,0.5850,0.4150,0.0137
conformal_risk_filter,embodiment_shift,0,600,0.6250,0.3750,0.0059
conformal_risk_filter,embodiment_shift,1,600,0.6433,0.3567,0.0204
conformal_risk_filter,embodiment_shift,2,600,0.6483,0.3517,0.0138
conformal_risk_filter,embodiment_shift,3,600,0.6367,0.3633,0.0143
conformal_risk_filter,embodiment_shift,4,600,0.6050,0.3950,0.0291
conformal_risk_filter,embodiment_shift,5,600,0.5950,0.4050,0.0360
conformal_risk_filter,embodiment_shift,6,600,0.6033,0.3967,0.0135
conformal_risk_filter,combined_stress,0,600,0.5750,0.4250,0.0210
conformal_risk_filter,combined_stress,1,600,0.5183,0.4817,0.0395
conformal_risk_filter,combined_stress,2,600,0.6017,0.3983,0.0322
conformal_risk_filter,combined_stress,3,600,0.5233,0.4767,0.0340
conformal_risk_filter,combined_stress,4,600,0.5850,0.4150,0.0160
conformal_risk_filter,combined_stress,5,600,0.5783,0.4217,0.0125
conformal_risk_filter,combined_stress,6,600,0.5250,0.4750,0.0267
proposed_branch_mechanism,nominal,0,600,0.7733,0.2267,0.0201
proposed_branch_mechanism,nominal,1,600,0.7683,0.2317,0.0042
proposed_branch_mechanism,nominal,2,600,0.7417,0.2583,0.0023
proposed_branch_mechanism,nominal,3,600,0.7750,0.2250,0.0264
proposed_branch_mechanism,nominal,4,600,0.7850,0.2150,0.0246
proposed_branch_mechanism,nominal,5,600,0.7167,0.2833,0.0380
proposed_branch_mechanism,nominal,6,600,0.7600,0.2400,0.0098
proposed_branch_mechanism,hidden_mode_shift,0,600,0.6950,0.3050,0.0067
proposed_branch_mechanism,hidden_mode_shift,1,600,0.6600,0.3400,0.0392
proposed_branch_mechanism,hidden_mode_shift,2,600,0.7117,0.2883,0.0327
proposed_branch_mechanism,hidden_mode_shift,3,600,0.6933,0.3067,0.0097
proposed_branch_mechanism,hidden_mode_shift,4,600,0.6883,0.3117,0.0071
proposed_branch_mechanism,hidden_mode_shift,5,600,0.7167,0.2833,0.0269
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6617,0.3383,0.0236
proposed_branch_mechanism,embodiment_shift,0,600,0.7133,0.2867,0.0130
proposed_branch_mechanism,embodiment_shift,1,600,0.6850,0.3150,0.0263
proposed_branch_mechanism,embodiment_shift,2,600,0.6717,0.3283,0.0194
proposed_branch_mechanism,embodiment_shift,3,600,0.7167,0.2833,0.0209
proposed_branch_mechanism,embodiment_shift,4,600,0.7400,0.2600,0.0324
proposed_branch_mechanism,embodiment_shift,5,600,0.7200,0.2800,0.0181
proposed_branch_mechanism,embodiment_shift,6,600,0.6917,0.3083,0.0057
proposed_branch_mechanism,combined_stress,0,600,0.6667,0.3333,0.0089
proposed_branch_mechanism,combined_stress,1,600,0.6533,0.3467,0.0154
proposed_branch_mechanism,combined_stress,2,600,0.6850,0.3150,0.0365
proposed_branch_mechanism,combined_stress,3,600,0.6500,0.3500,0.0032
proposed_branch_mechanism,combined_stress,4,600,0.6683,0.3317,0.0034
proposed_branch_mechanism,combined_stress,5,600,0.6667,0.3333,0.0074
proposed_branch_mechanism,combined_stress,6,600,0.6650,0.3350,0.0103
oracle_branch_upper_bound,nominal,0,600,0.8283,0.1717,0.0198
oracle_branch_upper_bound,nominal,1,600,0.8150,0.1850,0.0044
oracle_branch_upper_bound,nominal,2,600,0.8017,0.1983,0.0080
oracle_branch_upper_bound,nominal,3,600,0.8133,0.1867,0.0084
oracle_branch_upper_bound,nominal,4,600,0.8317,0.1683,0.0270
oracle_branch_upper_bound,nominal,5,600,0.7650,0.2350,0.0361
oracle_branch_upper_bound,nominal,6,600,0.8183,0.1817,0.0026
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7650,0.2350,0.0016
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7283,0.2717,0.0371
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7850,0.2150,0.0205
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7717,0.2283,0.0118
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7683,0.2317,0.0088
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7700,0.2300,0.0141
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7700,0.2300,0.0006
oracle_branch_upper_bound,embodiment_shift,0,600,0.7783,0.2217,0.0063
oracle_branch_upper_bound,embodiment_shift,1,600,0.7600,0.2400,0.0141
oracle_branch_upper_bound,embodiment_shift,2,600,0.7450,0.2550,0.0282
oracle_branch_upper_bound,embodiment_shift,3,600,0.7783,0.2217,0.0098
oracle_branch_upper_bound,embodiment_shift,4,600,0.7933,0.2067,0.0251
oracle_branch_upper_bound,embodiment_shift,5,600,0.7917,0.2083,0.0270
oracle_branch_upper_bound,embodiment_shift,6,600,0.7800,0.2200,0.0007
oracle_branch_upper_bound,combined_stress,0,600,0.7450,0.2550,0.0026
oracle_branch_upper_bound,combined_stress,1,600,0.7250,0.2750,0.0194
oracle_branch_upper_bound,combined_stress,2,600,0.7683,0.2317,0.0248
oracle_branch_upper_bound,combined_stress,3,600,0.7483,0.2517,0.0095
oracle_branch_upper_bound,combined_stress,4,600,0.7383,0.2617,0.0002
oracle_branch_upper_bound,combined_stress,5,600,0.7350,0.2650,0.0001
oracle_branch_upper_bound,combined_stress,6,600,0.7500,0.2500,0.0004
