uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
arxiv:2512.01946v3,Scaling Cross-Environment Failure Reasoning Data for Vision-Language Robotic Manipulation,"Robust robotic manipulation requires reliable failure detection and recovery. Although recent Vision-Language Models (VLMs) show promise in robot failure detection, their generalization is severely limited by the scarcity and narrow coverage of failure data. To address this bottleneck, we propose an automatic framework for generating diverse robotic planning and execution failures across both simulated and real-world environments. Our approach perturbs successful manipulation trajectories to synthesize failures that reflect realistic failure distributions, and leverages VLMs to produce structured step-by-step reasoning traces. This yields FailCoT, a large-scale failure reasoning dataset built upon the RLBench simulator and the BridgeDataV2 real-robot dataset. Using FailCoT, we train Guardian, a multi-view reasoning VLM for unified planning and execution verification. Guardian achieves st",2025,arXiv,Paul Pacaud; Ricardo Garcia; Shizhe Chen; Cordelia Schmid,,2512.01946v3,http://arxiv.org/abs/2512.01946v3,arxiv,robot world model failure planning,hostile,failure,,,robot world model; failure detection; benchmark; generalization; deployment; robot world model failure,2026-06-12T14:45:03Z,22.850,31.850
arxiv:2506.13817v1,DeepSeq: High-Throughput Single-Cell RNA Sequencing Data Labeling via Web Search-Augmented Agentic Generative AI Foundation Models,"Generative AI foundation models offer transformative potential for processing structured biological data, particularly in single-cell RNA sequencing, where datasets are rapidly scaling toward billions of cells. We propose the use of agentic foundation models with real-time web search to automate the labeling of experimental data, achieving up to 82.5% accuracy. This addresses a key bottleneck in supervised learning for structured omics data by increasing annotation throughput without manual curation and human error. Our approach enables the development of virtual cell foundation models capable of downstream tasks such as cell-typing and perturbation prediction. As data volume grows, these models may surpass human performance in labeling, paving the way for reliable inference in large-scale perturbation screens. This application demonstrates domain-specific innovation in health monitoring",2025,arXiv,Saleem A. Al Dajani; Abel Sanchez; John R. Williams,,2506.13817v1,http://arxiv.org/abs/2506.13817v1,arxiv,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode,2026-06-12T14:45:03Z,24.550,29.550
doi:10.20944/preprints202511.1245.v1,Beyond Data Moore’s Law: Towards Sustainable Scaling of Foundation Models,"The recent progress of large language and multimodal models has been widely attributed to a de facto “data Moore’s law”: as model parameters and training tokens increase, performance improves in a predictable manner across diverse benchmarks. However, this paradigm is rapidly approaching multiple limits. High-quality web-scale text is close to saturation, additional data is increasingly redundant, and the financial and environmental costs of continued brute-force scaling are becoming unsustainable. At the same time, the capabilities that matter most for science, engineering, and society—robust reasoning, continual learning, and safe deployment—do not simply emerge from ever-larger piles of uncurated data. In this Perspective, we argue that the next phase of foundation model development must shift from maximizing data volume to optimizing effective information content and ecosystem design",,,Feng Chen,10.20944/preprints202511.1245.v1,,https://doi.org/10.20944/preprints202511.1245.v1,crossref,teleoperation data robot foundation model,concept,human_data,,,robot foundation model; teleoperation; continual learning; benchmark; deployment; compositionality,2026-06-12T15:07:36Z,25.350,28.350
arxiv:2512.00797v1,Transforming Monolithic Foundation Models into Embodied Multi-Agent Architectures for Human-Robot Collaboration,"Foundation models have become central to unifying perception and planning in robotics, yet real-world deployment exposes a mismatch between their monolithic assumption that a single model can handle all cognitive functions and the distributed, dynamic nature of practical service workflows. Vision-language models offer strong semantic understanding but lack embodiment-aware action capabilities while relying on hand-crafted skills. Vision-Language-Action policies enable reactive manipulation but remain brittle across embodiments, weak in geometric grounding, and devoid of proactive collaboration mechanisms. These limitations indicate that scaling a single model alone cannot deliver reliable autonomy for service robots operating in human-populated settings. To address this gap, we present InteractGen, an LLM-powered multi-agent framework that decomposes robot intelligence into specialized a",2025,arXiv,Nan Sun; Bo Mao; Yongchang Li; Chenxu Wang; Di Guo; Huaping Liu,,2512.00797v1,http://arxiv.org/abs/2512.00797v1,arxiv,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; limitation; deployment,2026-06-12T14:45:03Z,19.500,27.500
doi:10.48550/arxiv.2305.16264,Scaling Data-Constrained Language Models,"The current trend of scaling language models involves increasing both parameter count and training dataset size. Extrapolating this trend suggests that training dataset size may soon be limited by the amount of text data available on the internet. Motivated by this limit, we investigate scaling language models in data-constrained regimes. Specifically, we run a large set of experiments varying the extent of data repetition and compute budget, ranging up to 900 billion training tokens and 9 billion parameter models. We find that with constrained data for a fixed compute budget, training with up to 4 epochs of repeated data yields negligible changes to loss compared to having unique data. However, with more repetition, the value of adding compute eventually decays to zero. We propose and empirically validate a scaling law for compute optimality that accounts for the decreasing value of rep",2023,arXiv (Cornell University),Niklas Muennighoff; Alexander M. Rush; Boaz Barak; Teven Le Scao; Aleksandra Piktus; Nouamane Tazi; Sampo Pyysalo; Thomas Wolf; Colin Raffel,10.48550/arxiv.2305.16264,,https://doi.org/10.48550/arxiv.2305.16264,openalex,transformer energy based model robotics,concept,ebm_transformer,,32,energy based model robotics; scaling law; ablation,2026-06-12T18:05:07Z,25.098,27.098
doi:10.1093/jamiaopen/ooaf122,ECG-FM: an open electrocardiogram foundation model,"Abstract Objectives To develop ECG-FM, an open-weight foundation model for electrocardiogram (ECG) analysis, rigorously evaluate its performance on clinically salient tasks, and openly release it alongside a public benchmark. Materials and Methods In a study using 1.5 million 12-lead ECGs, we present ECG-FM, a transformer-based foundation model pretrained with hybrid self-supervision that combines masked reconstruction and contrastive learning with ECG-specific augmentation. Downstream, we evaluate multi-label ECG interpretation and prediction of reduced left ventricular ejection fraction (LVEF), introducing an openly available benchmark on the MIMIC-IV-ECG dataset. We assess ECG-FM’s capabilities through data scaling experiments, latent-space structure analysis, and attention-based saliency. Results Finetuned ECG-FM models outperform task-specific baselines in the small-to-medium-scale ",2025,JAMIA Open,Kaden McKeen; Sameer Masood; Augustin Toma; Barry Rubin; Bo Wang,10.1093/jamiaopen/ooaf122,,https://doi.org/10.1093/jamiaopen/ooaf122,crossref,robot foundation model failure mode,hostile,failure,,31,robot foundation model; failure mode; benchmark; reproducibility,2026-06-12T15:07:36Z,20.733,26.733
doi:10.1002/mp.70337,Impact of dataset size on fine‐tuning foundation models for neuroanatomic segmentation: Testing the foundation model hypothesis,"Abstract Background Foundation models have shown remarkable potential in medical imaging by leveraging extensive pretraining on general datasets to enable fine‐tuning for specific tasks. This is thought to be particularly beneficial for tasks where annotated data is scarce. A key underlying assumption, however, is that these models can learn from small amounts of training data more efficiently than existing state‐of‐the‐art models. Purpose This study aims to characterize the performance of two major foundation segmentation models (SAM and MedSAM) when fine‐tuned to segment neuroanatomic structures across a spectrum of dataset sizes, compared to a standard fully‐supervised UNet model. Methods This study used 1,113 T1‐weighted 3D MRIs from the Human Connectome Project's Young Adult cohort with corresponding Freesurfer‐generated, manually‐refined segmentations of 93 gray and white matter re",2026,Medical Physics,Karthik Nair; Narjes Razavian; Yvonne W. Lui,10.1002/mp.70337,,https://doi.org/10.1002/mp.70337,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; benchmark,2026-06-12T15:07:36Z,21.650,26.650
doi:10.3390/app12084076,Analysis of Slip Failure Characteristics and Support Deformation Law of Structural Planes and Rock Foundation Pits with Developed Karst Caves,"This paper establishes a numerical analysis model for the slope of a high-inclined angle stratified foundation pit using support methods including row piles, pile-anchor supports, and combined pile-bracing-anchor supports. The reliability of the analysis conclusion was verified by comparing the stress and deformation laws of the support structures on the bedding rock side and the toppling rock side in different schemes, in conjunction with the measured data from Sanhuan South Road Station of Xuzhou Metro Line 3. In addition, on the basis of summarizing the deformation characteristics of the support structures on the bedding rock side and the toppling rock side, the design concept of sectionalized support based on the spatial effect was proposed, and the advantages of the sectionalized support design were elaborated in combination with the numerical analysis results.",2022,Applied Sciences,Jin Xu; Yansen Wang,10.3390/app12084076,,https://doi.org/10.3390/app12084076,crossref,robot foundation model failure mode,hostile,failure,,5,robot foundation model; failure mode,2026-06-12T15:07:36Z,22.596,26.596
doi:10.6339/23-jds1099,Building a Foundation for More Flexible A/B Testing: Applications of Interim Monitoring to Large Scale Data,"The use of error spending functions and stopping rules has become a powerful tool for conducting interim analyses. The implementation of an interim analysis is broadly desired not only in traditional clinical trials but also in A/B tests. Although many papers have summarized error spending approaches, limited work has been done in the context of large-scale data that assists in finding the “optimal” boundary. In this paper, we summarized fifteen boundaries that consist of five error spending functions that allow early termination for futility, difference, or both, as well as a fixed sample size design without interim monitoring. The simulation is based on a practical A/B testing problem comparing two independent proportions. We examine sample sizes across a range of values from 500 to 250,000 per arm to reflect different settings where A/B testing may be utilized. The choices of optimal ",2023,Journal of Data Science,Wenru Zhou; Miranda Kroehl; Maxene Meier; Alexander Kaizer,10.6339/23-jds1099,,https://doi.org/10.6339/23-jds1099,crossref,teleoperation data robot foundation model,concept,human_data,,2,robot foundation model; teleoperation,2026-06-12T15:07:36Z,26.499,26.499
arxiv:2401.12963v2,AutoRT: Embodied Foundation Models for Large Scale Orchestration of Robotic Agents,"Foundation models that incorporate language, vision, and more recently actions have revolutionized the ability to harness internet scale data to reason about useful tasks. However, one of the key challenges of training embodied foundation models is the lack of data grounded in the physical world. In this paper, we propose AutoRT, a system that leverages existing foundation models to scale up the deployment of operational robots in completely unseen scenarios with minimal human supervision. AutoRT leverages vision-language models (VLMs) for scene understanding and grounding, and further uses large language models (LLMs) for proposing diverse and novel instructions to be performed by a fleet of robots. Guiding data collection by tapping into the knowledge of foundation models enables AutoRT to effectively reason about autonomy tradeoffs and safety while significantly scaling up data collec",2024,arXiv,Michael Ahn; Debidatta Dwibedi; Chelsea Finn; Montse Gonzalez Arenas; Keerthana Gopalakrishnan; Karol Hausman; Brian Ichter; Alex Irpan; Nikhil Joshi; Ryan Julian; Sean Kirmani; Isabel Leal; Edward Lee; Sergey Levine; Yao Lu; Isabel Leal; Sharath Maddineni; Kanishka Rao; Dorsa Sadigh; Pannag Sanketi,,2401.12963v2,http://arxiv.org/abs/2401.12963v2,arxiv,teleoperation data robot foundation model,concept,human_data,,,robot foundation model; teleoperation; deployment,2026-06-12T14:45:03Z,24.350,26.350
arxiv:2407.13493v4,"Training Foundation Models as Data Compression: On Information, Model Weights and Copyright Law","The training process of foundation models as for other classes of deep learning systems is based on minimizing the reconstruction error over a training set. For this reason, they are susceptible to the memorization and subsequent reproduction of training samples. In this paper, we introduce a training-as-compressing perspective, wherein the model's weights embody a compressed representation of the training data. From a copyright standpoint, this point of view implies that the weights can be considered a reproduction or, more likely, a derivative work of a potentially protected set of works. We investigate the technical and legal challenges that emerge from this framing of the copyright of outputs generated by foundation models, including their implications for practitioners and researchers. We demonstrate that adopting an information-centric approach to the problem presents a promising p",2024,arXiv,Giorgio Franceschelli; Claudia Cevenini; Mirco Musolesi,,2407.13493v4,http://arxiv.org/abs/2407.13493v4,arxiv,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode,2026-06-12T14:45:03Z,22.300,26.300
doi:10.3390/e28030360,Failure Mode and Effect Analysis Using Large-Scale Group Decision Making and Normal Cloud Model,"Failure Modes and Effects Analysis (FMEA) is crucial for complex system reliability. However, traditional FMEA and its existing enhancements face significant limitations. These notably include difficulties in handling diverse heterogeneous data, effectively coordinating large expert groups, and robustly propagating inherent uncertainties. To bridge these critical gaps, this paper proposes an innovative and robust FMEA framework, specifically designed for Large Group Decision Making (LGDM) under uncertainty, leveraging the Normal Cloud Model (NCM). First, LGDM is genuinely integrated into FMEA by involving an unprecedented number of experts (>50). Second, a broad spectrum of heterogeneous data, including exact numbers, interval numbers, NCMs, linguistic terms, and linguistic expressions, is utilized to effectively model and manage diverse uncertainties. Third, a four-step data preprocessi",2026,Entropy,Lijie Wu; Changchun Liu; Hanwen Song,10.3390/e28030360,,https://doi.org/10.3390/e28030360,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; limitation; robustness,2026-06-12T14:45:03Z,19.300,26.300
doi:10.5194/egusphere-egu26-21700,Segmentation Model Benchmarking: A Strategic Prerequisite for Robust Geospatial Foundation Models,"Pretraining geospatial foundation models (FMs) is expensive, and architectural choices control inductive bias for multiscale context, cross-resolution behavior, and band/sensor variation. Therefore, benchmarking reduces the risk of scaling the “wrong” base. A model benchmarking framework for geospatial image segmentation is a critical prerequisite for developing robust and scalable geospatial FMs. In the emerging era of Earth observation FMs, success hinges on strong, well-characterized base architectures that can generalize across sensors, modalities, and geographies. The extreme heterogeneity of Earth observation vision data (different spectral bands, resolutions, and regions) makes such generalization especially challenging, underscoring the need for systematic, controlled benchmarking across diverse model families to identify viable architectures for different scenarios.Our work rigo",,,Mehran Alizadeh Pirbasti; Gavin McArdle; Vahid Akbari,10.5194/egusphere-egu26-21700,,https://doi.org/10.5194/egusphere-egu26-21700,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; benchmark; generalization; robustness; deployment; latency,2026-06-12T15:07:36Z,17.000,26.000
doi:10.1609/aaaiss.v7i1.36931,From Bias to Breakdown: Benchmarking Failure Mode Analysis of Single-cell RNA Sequencing Foundation Models in Acute Myeloid Leukemia,"Foundation models (FMs) trained on large-scale single-cell RNA-seq (scRNA‐seq) data have shown strong performance across various biological tasks. These performances are often reported across a large set of test benchmarks across all samples. However, the pretraining data of these models are often highly imbalanced across disease types, patients' conditions, and demographics. For instance, disease samples are rarer and more challenging to collect, and the pretraining sets contain many more healthy cells. Such imbalances can hurt performance on underrepresented disease cases and the equality of the model outcome. To evaluate this hypothesis, we benchmark off-the-shelf scRNA-seq foundation models for cell-type classification in acute myeloid leukemia (AML), a rare but clinically important disease that represents low-prevalence settings. Here, besides overall performance, we conduct subgrou",2025,Proceedings of the AAAI Symposium Series,Amirreza Naziri; Arash Asgari; Aijun An; Eleftherios Sachlos; Laleh Seyyed-Kalantari,10.1609/aaaiss.v7i1.36931,,https://doi.org/10.1609/aaaiss.v7i1.36931,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; limitation; benchmark,2026-06-12T14:45:03Z,19.650,25.650
doi:10.21203/rs.3.rs-8136712/v1,A Scaling Law for Normative-Conflict-Induced Failure in Large Language Models,"Abstract Large language models (LLMs) exhibit impressive performance across diverse tasks, yet they remain fragile under normative conflict: situations in which instructions, safety policies, and socially grounded values pull the model toward incompatible responses. In this work, we show that normative-conflict-induced failure in LLMs follows a robust scaling law that can be described with tools from stochastic thermodynamics and nonequilibrium statistical physics. Building on the Algorithmic Affective Blunting (AAB) framework and prior work on affective suppression and defensive motivation in artificial minds, we formalize a collapse probability λ that quantifies interpretative failure as a function of an effective “temperature” σ 2 of the sampling process and the strength of injected normative noise. Across multiple architectures and vendors, we find that ln λ scales approximately line",,,Ryan sangbaek Kim,10.21203/rs.3.rs-8136712/v1,,https://doi.org/10.21203/rs.3.rs-8136712/v1,crossref,vision language action model failure,anti_myopia,anti_thesis,,,vision language action model; scaling law; vision language action model failure,2026-06-12T15:07:36Z,20.600,25.600
arxiv:2604.07430v1,HY-Embodied-0.5: Embodied Foundation Models for Real-World Agents,"We introduce HY-Embodied-0.5, a family of foundation models specifically designed for real-world embodied agents. To bridge the gap between general Vision-Language Models (VLMs) and the demands of embodied agents, our models are developed to enhance the core capabilities required by embodied intelligence: spatial and temporal visual perception, alongside advanced embodied reasoning for prediction, interaction, and planning. The HY-Embodied-0.5 suite comprises two primary variants: an efficient model with 2B activated parameters designed for edge deployment, and a powerful model with 32B activated parameters targeted for complex reasoning. To support the fine-grained visual perception essential for embodied tasks, we adopt a Mixture-of-Transformers (MoT) architecture to enable modality-specific computing. By incorporating latent tokens, this design effectively enhances the perceptual repr",2026,arXiv,Tencent Robotics X; HY Vision Team; :; Xumin Yu; Zuyan Liu; Ziyi Wang; He Zhang; Yongming Rao; Fangfu Liu; Yani Zhang; Ruowen Zhao; Oran Wang; Yves Liang; Haitao Lin; Minghui Wang; Yubo Dong; Kevin Cheng; Bolin Ni; Rui Huang; Han Hu,,2604.07430v1,http://arxiv.org/abs/2604.07430v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; embodied agent; limitation; benchmark; deployment,2026-06-12T14:45:03Z,17.500,25.500
doi:10.1101/2025.07.04.663102,AIDO.Tissue: Spatial Cell-Guided Pretraining for Scalable Spatial Transcriptomics Foundation Model,"Abstract Single-cell spatial transcriptomics enables high-resolution insights into tissue organization and cell-cell interactions, yet poses significant computational and modeling challenges due to its scale and complexity. Here we introduce AIDO.Tissue, a spatially-informed pretraining framework. The design employs multiple cells as input and an asymmetric encoder-decoder architecture, making it effectively encodes cross-cell dependencies while scaling to large data. Systematic evaluation shows that our method scales with neighboring size and achieves state-of-the-art performance across diverse downstream tasks, including spatial cell type classification, cell niche type prediction and cell density estimation. These results highlight the importance of spatial context in building general-purpose foundation models for tissue-level understanding.",,,Jing Gong; Yixuan Wang; Nichloas Ho; Xingyi Cheng; Le Song; Eric Xing,10.1101/2025.07.04.663102,,https://doi.org/10.1101/2025.07.04.663102,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode,2026-06-12T15:07:36Z,19.350,25.350
arxiv:2409.15250v3,ReVLA: Reverting Visual Domain Limitation of Robotic Foundation Models,"Recent progress in large language models and access to large-scale robotic datasets has sparked a paradigm shift in robotics models transforming them into generalists able to adapt to various tasks, scenes, and robot modalities. A large step for the community are open Vision Language Action models which showcase strong performance in a wide variety of tasks. In this work, we study the visual generalization capabilities of three existing robotic foundation models, and propose a corresponding evaluation framework. Our study shows that the existing models do not exhibit robustness to visual out-of-domain scenarios. This is potentially caused by limited variations in the training data and/or catastrophic forgetting, leading to domain limitations in the vision foundation models. We further explore OpenVLA, which uses two pre-trained vision foundation models and is, therefore, expected to gene",2024,arXiv,Sombit Dey; Jan-Nico Zaech; Nikolay Nikolov; Luc Van Gool; Danda Pani Paudel,,2409.15250v3,http://arxiv.org/abs/2409.15250v3,arxiv,robot foundation model failure mode,hostile,failure,,,vision language action model; robot foundation model; failure mode; limitation; generalization; robustness,2026-06-12T14:45:03Z,16.650,24.650
arxiv:2507.07829v1,Towards Benchmarking Foundation Models for Tabular Data With Text,"Foundation models for tabular data are rapidly evolving, with increasing interest in extending them to support additional modalities such as free-text features. However, existing benchmarks for tabular data rarely include textual columns, and identifying real-world tabular datasets with semantically rich text features is non-trivial. We propose a series of simple yet effective ablation-style strategies for incorporating text into conventional tabular pipelines. Moreover, we benchmark how state-of-the-art tabular foundation models can handle textual data by manually curating a collection of real-world tabular datasets with meaningful textual features. Our study is an important step towards improving benchmarking of foundation models for tabular data with text.",2025,arXiv,Martin Mráz; Breenda Das; Anshul Gupta; Lennart Purucker; Frank Hutter,,2507.07829v1,http://arxiv.org/abs/2507.07829v1,arxiv,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; benchmark; ablation,2026-06-12T14:45:03Z,17.500,24.500
arxiv:2108.07258v3,On the Opportunities and Risks of Foundation Models,"AI is undergoing a paradigm shift with the rise of models (e.g., BERT, DALL-E, GPT-3) that are trained on broad data at scale and are adaptable to a wide range of downstream tasks. We call these models foundation models to underscore their critically central yet incomplete character. This report provides a thorough account of the opportunities and risks of foundation models, ranging from their capabilities (e.g., language, vision, robotics, reasoning, human interaction) and technical principles(e.g., model architectures, training procedures, data, systems, security, evaluation, theory) to their applications (e.g., law, healthcare, education) and societal impact (e.g., inequity, misuse, economic and environmental impact, legal and ethical considerations). Though foundation models are based on standard deep learning and transfer learning, their scale results in new emergent capabilities,an",2021,arXiv,Rishi Bommasani; Drew A. Hudson; Ehsan Adeli; Russ Altman; Simran Arora; Sydney von Arx; Michael S. Bernstein; Jeannette Bohg; Antoine Bosselut; Emma Brunskill; Erik Brynjolfsson; Shyamal Buch; Dallas Card; Rodrigo Castellon; Niladri Chatterji; Annie Chen; Kathleen Creel; Jared Quincy Davis; Dora Demszky; Chris Donahue,,2108.07258v3,http://arxiv.org/abs/2108.07258v3,arxiv,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; deployment,2026-06-12T14:45:03Z,18.400,24.400
arxiv:2605.27582v1,Uni-LaViRA: Language-Vision-Robot Actions Translation for Unified Embodied Navigation,"Embodied navigation requires an agent to map language and visual observations to a stream of spatial actions that drive a real robot through environments it has never seen. The dominant approach has been to scale vision-language-action (VLA) foundation models on ever-larger collections of robot trajectories. This paper argues that, for navigation specifically, generality can be obtained structurally, not only through data scale. The underlying decision structure of navigation reduces to a single Language-Vision-Robot Actions Translation. The language action emits semantic-level directional command and the vision action emits a pixel-level visual target. Both outputs lie inside the natural output manifold of pretrained multimodal large language models (MLLMs), so the task can be reasoned about by an agent rather than learned from robot data. Therefore, we present Uni-LaViRA, a unified age",2026,arXiv,Hongyu Ding; Sizhuo Zhang; Ziming Xu; Jinwen Guo; Hongxiu Liu; Xingzhi Cheng; Zixuan Chen; Haifei Qi; Duo Wang; Hao Xu; Jieqi Shi; Yifan Zhang; Jing Huo; Jian Cheng; Yang Gao; Jiebo Luo,,2605.27582v1,http://arxiv.org/abs/2605.27582v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; humanoid robot; limitation,2026-06-12T14:45:03Z,19.200,24.200
arxiv:2605.30280v2,"Qwen-VLA: Unifying Vision-Language-Action Modeling across Tasks, Environments, and Robot Embodiments","Embodied intelligence is often studied through specialized models for individual tasks such as manipulation or navigation, resulting in fragmented capabilities and limited generalization across tasks, environments, and robot embodiments. In this work, we study whether heterogeneous embodied decision-making problems can be unified within a single vision-language-action model. We present Qwen-VLA, a unified embodied foundation model that extends Qwen's vision-language modeling stack from perception, understanding, and reasoning to continuous action and trajectory generation through a DiT-based action decoder. Qwen-VLA is trained with a large-scale joint pretraining recipe over diverse data sources, including robotics manipulation trajectories, human egocentric demonstrations, synthetic simulation data, vision-and-language navigation data, trajectory-centric supervision, and auxiliary visio",2026,arXiv,Qiuyue Wang; Mingsheng Li; Jian Guan; Jinhui Ye; Sicheng Xie; Yitao Liu; Junhao Chen; Zhixuan Liang; Jie Zhang; Xintong Hu; Xuhong Huang; Pei Lin; Junyang Lin; Dayiheng Liu; Shuai Bai; Jingren Zhou; Jiazhao Zhang; Haoqi Yuan; Gengze Zhou; Hang Yin,,2605.30280v2,http://arxiv.org/abs/2605.30280v2,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; benchmark; generalization; out of distribution,2026-06-12T14:45:03Z,16.200,24.200
